alt (m)  	time 	
1346392.8561	2015-01-13 00:19:18.482013	
1346408.7915000001	2015-01-13 00:19:19.630902	
1346416.9450000001	2015-01-13 00:19:20.218705	
1346427.9023	2015-01-13 00:19:21.008595	
1346439.5948999999	2015-01-13 00:19:21.851437	
1346453.7482	2015-01-13 00:19:22.871590	
1346517.1328	2015-01-13 00:19:27.439450	
1346531.2908999999	2015-01-13 00:19:28.459603	
1346545.4497	2015-01-13 00:19:29.479758	
1346559.6091	2015-01-13 00:19:30.499911	
1346573.7692	2015-01-13 00:19:31.520065	
1346587.9298	2015-01-13 00:19:32.540218	
1346602.0909	2015-01-13 00:19:33.560372	
1346616.2524000001	2015-01-13 00:19:34.580525	
1346630.4143000001	2015-01-13 00:19:35.600680	
1346644.5765	2015-01-13 00:19:36.620833	
1346658.7390999999	2015-01-13 00:19:37.640988	
1346672.9018000001	2015-01-13 00:19:38.661141	
1346687.0648000001	2015-01-13 00:19:39.681295	
1346701.2278	2015-01-13 00:19:40.701448	
1346715.3909	2015-01-13 00:19:41.721602	
1346729.5541000001	2015-01-13 00:19:42.741755	
1346743.7172000001	2015-01-13 00:19:43.761910	
1346757.8802	2015-01-13 00:19:44.782063	
1346772.0430999999	2015-01-13 00:19:45.802218	
1346786.2058000001	2015-01-13 00:19:46.822371	
1346800.3683	2015-01-13 00:19:47.842525	
1346814.5304	2015-01-13 00:19:48.862678	
1346828.6921999999	2015-01-13 00:19:49.882833	
1346842.8536	2015-01-13 00:19:50.902985	
1346857.0146000001	2015-01-13 00:19:51.923140	
1346871.175	2015-01-13 00:19:52.943293	
1346885.3348999999	2015-01-13 00:19:53.963446	
1346899.4942000001	2015-01-13 00:19:54.983601	
1346913.6528	2015-01-13 00:19:56.003754	
1346927.8107	2015-01-13 00:19:57.023908	
1346941.9678	2015-01-13 00:19:58.044063	
1346956.1240999999	2015-01-13 00:19:59.064216	
1346970.2796	2015-01-13 00:20:00.084370	
1346984.4341	2015-01-13 00:20:01.104523	
1346998.5876	2015-01-13 00:20:02.124676	
1347012.7401000001	2015-01-13 00:20:03.144831	
1347026.8914999999	2015-01-13 00:20:04.164984	
1347041.0418	2015-01-13 00:20:05.185138	
1347055.1909	2015-01-13 00:20:06.205293	
1347069.3387	2015-01-13 00:20:07.225446	
1347083.4853000001	2015-01-13 00:20:08.245600	
1347097.6305	2015-01-13 00:20:09.265753	
1347111.7742999999	2015-01-13 00:20:10.285906	
1347125.9166999999	2015-01-13 00:20:11.306060	
1347140.0575999999	2015-01-13 00:20:12.326215	
1347154.1969000001	2015-01-13 00:20:13.346369	
1347168.3345999999	2015-01-13 00:20:14.366522	
1347182.4706000001	2015-01-13 00:20:15.386675	
1347196.605	2015-01-13 00:20:16.406830	
1347210.7375	2015-01-13 00:20:17.426982	
1347224.8683	2015-01-13 00:20:18.447137	
1347238.9972000001	2015-01-13 00:20:19.467290	
1347253.1242	2015-01-13 00:20:20.487445	
1347267.2492	2015-01-13 00:20:21.507599	
1347281.3721	2015-01-13 00:20:22.527752	
1347295.493	2015-01-13 00:20:23.547905	
1347309.6118000001	2015-01-13 00:20:24.568060	
1347323.7283999999	2015-01-13 00:20:25.588213	
1347337.8426999999	2015-01-13 00:20:26.608367	
1347351.9547999999	2015-01-13 00:20:27.628520	
1347366.0645000001	2015-01-13 00:20:28.648675	
1347380.1717999999	2015-01-13 00:20:29.668828	
1347394.2767	2015-01-13 00:20:30.688982	
1347408.3791	2015-01-13 00:20:31.709135	
1347480.2405000001	2015-01-13 00:20:36.910464	
1347492.0930999999	2015-01-13 00:20:37.768849	
1347506.1768	2015-01-13 00:20:38.789003	
1347513.774	2015-01-13 00:20:39.339399	
1347532.6595000001	2015-01-13 00:20:40.707865	
1347546.7346999999	2015-01-13 00:20:41.728018	
1347560.8067000001	2015-01-13 00:20:42.748173	
1347574.8757	2015-01-13 00:20:43.768325	
1347588.9415	2015-01-13 00:20:44.788478	
1347603.0041	2015-01-13 00:20:45.808633	
1347617.0634000001	2015-01-13 00:20:46.828786	
1347631.1194	2015-01-13 00:20:47.848940	
1347645.172	2015-01-13 00:20:48.869095	
1347659.2212	2015-01-13 00:20:49.889248	
1347673.267	2015-01-13 00:20:50.909403	
1347687.3092	2015-01-13 00:20:51.929555	
1347701.3478000001	2015-01-13 00:20:52.949708	
1347715.3828	2015-01-13 00:20:53.969863	
1347729.4140999999	2015-01-13 00:20:54.990016	
1347875.6751000001	2015-01-13 00:21:05.640906	
1347889.6606000001	2015-01-13 00:21:06.661060	
1347903.6418000001	2015-01-13 00:21:07.681215	
1347917.6185999999	2015-01-13 00:21:08.701367	
1347931.5911000001	2015-01-13 00:21:09.721522	
1347945.5589999999	2015-01-13 00:21:10.741675	
1347959.5223999999	2015-01-13 00:21:11.761830	
1347973.4811	2015-01-13 00:21:12.781983	
1347987.4353	2015-01-13 00:21:13.802137	
1348001.3848000001	2015-01-13 00:21:14.822290	
1348015.3295	2015-01-13 00:21:15.842445	
1348029.2694999999	2015-01-13 00:21:16.862597	
1348043.2046000001	2015-01-13 00:21:17.882752	
1348057.1348000001	2015-01-13 00:21:18.902905	
1348071.0600999999	2015-01-13 00:21:19.923060	
1348084.9804	2015-01-13 00:21:20.943213	
1348098.8957	2015-01-13 00:21:21.963367	
1348112.8058	2015-01-13 00:21:22.983520	
1348126.7108	2015-01-13 00:21:24.003675	
1348140.6106	2015-01-13 00:21:25.023827	
1348154.5052	2015-01-13 00:21:26.043982	
1348168.3944000001	2015-01-13 00:21:27.064135	
1348182.2782999999	2015-01-13 00:21:28.084290	
1348196.1568	2015-01-13 00:21:29.104443	
1348210.0297999999	2015-01-13 00:21:30.124596	
1348223.8973000001	2015-01-13 00:21:31.144750	
1348237.7593	2015-01-13 00:21:32.164905	
1348251.6157	2015-01-13 00:21:33.185058	
1348265.4664	2015-01-13 00:21:34.205212	
1348279.3114	2015-01-13 00:21:35.225365	
1348291.5693000001	2015-01-13 00:21:36.128931	
1348298.9811	2015-01-13 00:21:36.675440	
1348313.3059	2015-01-13 00:21:37.732027	
1348327.1307999999	2015-01-13 00:21:38.752183	
1348340.9497	2015-01-13 00:21:39.772337	
1348354.7626	2015-01-13 00:21:40.792490	
1348368.5695	2015-01-13 00:21:41.812645	
1348382.3703000001	2015-01-13 00:21:42.832798	
1348396.165	2015-01-13 00:21:43.852952	
1348480.4055999999	2015-01-13 00:21:50.092892	
1348497.9187	2015-01-13 00:21:51.392372	
1348511.6598	2015-01-13 00:21:52.412527	
1348525.3943	2015-01-13 00:21:53.432679	
1348539.1221	2015-01-13 00:21:54.452834	
1348552.8433000001	2015-01-13 00:21:55.472987	
1348566.5575999999	2015-01-13 00:21:56.493141	
1348580.2652	2015-01-13 00:21:57.513296	
1348593.9657999999	2015-01-13 00:21:58.533449	
1348607.6595000001	2015-01-13 00:21:59.553602	
1348621.3463000001	2015-01-13 00:22:00.573757	
1348635.0260000001	2015-01-13 00:22:01.593910	
1348648.6987000001	2015-01-13 00:22:02.614064	
1348662.3643	2015-01-13 00:22:03.634217	
1348676.0227000001	2015-01-13 00:22:04.654372	
1348689.6738	2015-01-13 00:22:05.674526	
1348703.3177	2015-01-13 00:22:06.694679	
1348722.1342	2015-01-13 00:22:08.102490	
1348735.7605999999	2015-01-13 00:22:09.122646	
1348749.3795	2015-01-13 00:22:10.142799	
1348762.9909000001	2015-01-13 00:22:11.162954	
1348776.5948000001	2015-01-13 00:22:12.183106	
1348790.1910999999	2015-01-13 00:22:13.203261	
1348803.7797999999	2015-01-13 00:22:14.223414	
1348817.3607000001	2015-01-13 00:22:15.243568	
1348830.9339000001	2015-01-13 00:22:16.263721	
1348844.4994000001	2015-01-13 00:22:17.283876	
1348858.0569	2015-01-13 00:22:18.304030	
1348871.6066000001	2015-01-13 00:22:19.324183	
1348885.1484000001	2015-01-13 00:22:20.344338	
1348898.6821000001	2015-01-13 00:22:21.364491	
1348905.8259999999	2015-01-13 00:22:21.903229	
1348914.2938999999	2015-01-13 00:22:22.542038	
1348927.8103	2015-01-13 00:22:23.562193	
1348941.3185000001	2015-01-13 00:22:24.582348	
1348954.8185000001	2015-01-13 00:22:25.602501	
1348968.3103	2015-01-13 00:22:26.622655	
1348981.7937	2015-01-13 00:22:27.642808	
1349015.203	2015-01-13 00:22:30.173275	
1349028.6572	2015-01-13 00:22:31.193428	
1349042.1029000001	2015-01-13 00:22:32.213583	
1349055.5336	2015-01-13 00:22:33.233251	
1349062.6133999999	2015-01-13 00:22:33.771016	
1349076.0373	2015-01-13 00:22:34.791172	
1349089.4524999999	2015-01-13 00:22:35.811325	
1349102.8589999999	2015-01-13 00:22:36.831478	
1349116.2567	2015-01-13 00:22:37.851633	
1349129.6455999999	2015-01-13 00:22:38.871786	
1349143.0255	2015-01-13 00:22:39.891941	
1349240.0133	2015-01-13 00:22:47.307486	
1349253.3178000001	2015-01-13 00:22:48.327639	
1349266.6131	2015-01-13 00:22:49.347794	
1349279.8988999999	2015-01-13 00:22:50.367948	
1349293.1751999999	2015-01-13 00:22:51.388101	
1349306.4421000001	2015-01-13 00:22:52.408253	
1349323.6621000001	2015-01-13 00:22:53.733482	
1349336.9069999999	2015-01-13 00:22:54.753636	
1349350.1422000001	2015-01-13 00:22:55.773791	
1349363.3677000001	2015-01-13 00:22:56.793944	
1349376.5834999999	2015-01-13 00:22:57.814098	
1349389.7893999999	2015-01-13 00:22:58.834251	
1349403.7958	2015-01-13 00:22:59.917071	
1349416.9815	2015-01-13 00:23:00.937225	
1349430.1571	2015-01-13 00:23:01.957380	
1349443.3228	2015-01-13 00:23:02.977533	
1349456.4783999999	2015-01-13 00:23:03.997688	
1349469.6239	2015-01-13 00:23:05.017841	
1349482.7593	2015-01-13 00:23:06.037996	
1349495.8844999999	2015-01-13 00:23:07.058148	
1349543.6669000001	2015-01-13 00:23:10.778794	
1349550.6739000001	2015-01-13 00:23:11.325307	
1349558.9849	2015-01-13 00:23:11.973833	
1349572.0497999999	2015-01-13 00:23:12.993986	
1349585.1043	2015-01-13 00:23:14.014141	
1349598.7690000001	2015-01-13 00:23:15.082871	
1349606.2361999999	2015-01-13 00:23:15.667273	
1349619.2629	2015-01-13 00:23:16.687427	
1349632.2789	2015-01-13 00:23:17.707581	
1349645.2841	2015-01-13 00:23:18.727734	
1349658.2785	2015-01-13 00:23:19.747889	
1349671.2620999999	2015-01-13 00:23:20.768041	
1349684.2349	2015-01-13 00:23:21.788196	
1349697.1967	2015-01-13 00:23:22.808349	
1349710.1475	2015-01-13 00:23:23.828502	
1349723.0873	2015-01-13 00:23:24.848657	
1349736.0160000001	2015-01-13 00:23:25.868810	
1349748.9336999999	2015-01-13 00:23:26.888964	
1349761.8400999999	2015-01-13 00:23:27.909119	
1349774.7354000001	2015-01-13 00:23:28.929271	
1349789.5386999999	2015-01-13 00:23:30.101478	
1349802.4097	2015-01-13 00:23:31.121631	
1349815.2693	2015-01-13 00:23:32.141784	
1349828.1174999999	2015-01-13 00:23:33.161938	
1349840.9543000001	2015-01-13 00:23:34.182091	
1349853.7794999999	2015-01-13 00:23:35.202246	
1349866.5932	2015-01-13 00:23:36.222400	
1349879.3953	2015-01-13 00:23:37.242553	
1349892.1858000001	2015-01-13 00:23:38.262708	
1349904.9646000001	2015-01-13 00:23:39.282861	
1349917.7316000001	2015-01-13 00:23:40.303015	
1349930.4868000001	2015-01-13 00:23:41.323167	
1349943.2302999999	2015-01-13 00:23:42.343322	
1349955.9617999999	2015-01-13 00:23:43.363475	
1349968.6814000001	2015-01-13 00:23:44.383629	
1349981.3891	2015-01-13 00:23:45.403782	
1349994.0847	2015-01-13 00:23:46.423937	
1350006.7683000001	2015-01-13 00:23:47.444090	
1350019.4398000001	2015-01-13 00:23:48.464245	
1350032.0989999999	2015-01-13 00:23:49.484397	
1350044.7461000001	2015-01-13 00:23:50.504552	
1350057.3810000001	2015-01-13 00:23:51.524705	
1350070.0035999999	2015-01-13 00:23:52.544860	
1350082.6137999999	2015-01-13 00:23:53.565013	
1350095.2116	2015-01-13 00:23:54.585167	
1350107.797	2015-01-13 00:23:55.605320	
1350120.3699	2015-01-13 00:23:56.625475	
1350132.9302000001	2015-01-13 00:23:57.645627	
1350145.4780999999	2015-01-13 00:23:58.665782	
1350158.0131999999	2015-01-13 00:23:59.685935	
1350170.5358	2015-01-13 00:24:00.706090	
1350183.0456000001	2015-01-13 00:24:01.726243	
1350195.5426	2015-01-13 00:24:02.746396	
1350208.0268999999	2015-01-13 00:24:03.766550	
1350220.4983000001	2015-01-13 00:24:04.786705	
1350232.9568	2015-01-13 00:24:05.806857	
1350245.4024	2015-01-13 00:24:06.827012	
1350257.835	2015-01-13 00:24:07.847165	
1350270.2546000001	2015-01-13 00:24:08.867320	
1350282.6610999999	2015-01-13 00:24:09.887473	
1350295.0544	2015-01-13 00:24:10.907626	
1350307.4346	2015-01-13 00:24:11.927781	
1350319.8015999999	2015-01-13 00:24:12.947934	
1350332.1553	2015-01-13 00:24:13.968087	
1350344.4957999999	2015-01-13 00:24:14.988242	
1350356.8229	2015-01-13 00:24:16.008395	
1350369.1366000001	2015-01-13 00:24:17.028550	
1350381.4368	2015-01-13 00:24:18.048703	
1350393.7235999999	2015-01-13 00:24:19.068856	
1350405.9968999999	2015-01-13 00:24:20.089011	
1350418.2564999999	2015-01-13 00:24:21.109163	
1350430.5026	2015-01-13 00:24:22.129317	
1350442.7350000001	2015-01-13 00:24:23.149472	
1350454.9537	2015-01-13 00:24:24.169625	
1350467.1587	2015-01-13 00:24:25.189780	
1350479.3498	2015-01-13 00:24:26.209933	
1350491.5271000001	2015-01-13 00:24:27.230086	
1350503.6905	2015-01-13 00:24:28.250240	
1350515.8400000001	2015-01-13 00:24:29.270393	
1350527.9756	2015-01-13 00:24:30.290548	
1350540.0970000001	2015-01-13 00:24:31.310701	
1350552.2045	2015-01-13 00:24:32.330856	
1350564.2978000001	2015-01-13 00:24:33.351009	
1350576.3770000001	2015-01-13 00:24:34.371162	
1350588.442	2015-01-13 00:24:35.391317	
1350600.4927999999	2015-01-13 00:24:36.411469	
1350612.5292	2015-01-13 00:24:37.431624	
1350624.5514	2015-01-13 00:24:38.451777	
1350636.5592	2015-01-13 00:24:39.471932	
1350648.5525	2015-01-13 00:24:40.492084	
1350660.5314	2015-01-13 00:24:41.512239	
1350672.4957999999	2015-01-13 00:24:42.532392	
1350684.4457	2015-01-13 00:24:43.552546	
1350696.3809	2015-01-13 00:24:44.572699	
1350708.3015999999	2015-01-13 00:24:45.592854	
1350720.2075	2015-01-13 00:24:46.613007	
1350732.0987	2015-01-13 00:24:47.633162	
1350743.9752	2015-01-13 00:24:48.653315	
1350755.8369	2015-01-13 00:24:49.673469	
1350767.6836999999	2015-01-13 00:24:50.693622	
1350779.5156	2015-01-13 00:24:51.713776	
1350791.3326000001	2015-01-13 00:24:52.733929	
1350803.1346	2015-01-13 00:24:53.754084	
1350814.9216	2015-01-13 00:24:54.774237	
1350826.6935000001	2015-01-13 00:24:55.794392	
1350838.4502999999	2015-01-13 00:24:56.814545	
1350850.1919	2015-01-13 00:24:57.834698	
1350861.9184000001	2015-01-13 00:24:58.854852	
1350873.6296000001	2015-01-13 00:24:59.875006	
1350885.3255	2015-01-13 00:25:00.895159	
1350897.0061999999	2015-01-13 00:25:01.915314	
1350908.6714000001	2015-01-13 00:25:02.935467	
1350920.3213	2015-01-13 00:25:03.955622	
1350931.9557	2015-01-13 00:25:04.975775	
1350943.5745000001	2015-01-13 00:25:05.995927	
1350955.1779	2015-01-13 00:25:07.016082	
1350966.7657000001	2015-01-13 00:25:08.036235	
1350978.3378999999	2015-01-13 00:25:09.056389	
1350989.8944000001	2015-01-13 00:25:10.076544	
1351001.4351999999	2015-01-13 00:25:11.096697	
1351012.9602000001	2015-01-13 00:25:12.116852	
1351024.4694999999	2015-01-13 00:25:13.137005	
1351035.9628999999	2015-01-13 00:25:14.157157	
1351047.4405	2015-01-13 00:25:15.177312	
1351058.9021000001	2015-01-13 00:25:16.197465	
1351070.3478000001	2015-01-13 00:25:17.217620	
1351078.3393999999	2015-01-13 00:25:17.930755	
1351089.7579000001	2015-01-13 00:25:18.950909	
1351101.1603000001	2015-01-13 00:25:19.971064	
1351112.5466	2015-01-13 00:25:20.991217	
1351123.9168	2015-01-13 00:25:22.011370	
1351135.2707	2015-01-13 00:25:23.031525	
1351146.6084	2015-01-13 00:25:24.051677	
1351157.9299000001	2015-01-13 00:25:25.071832	
1351169.2350000001	2015-01-13 00:25:26.091985	
1351180.5238000001	2015-01-13 00:25:27.112140	
1351191.7962	2015-01-13 00:25:28.132294	
1351203.0521	2015-01-13 00:25:29.152447	
1351214.2916000001	2015-01-13 00:25:30.172600	
1351225.5145	2015-01-13 00:25:31.192754	
1351236.7208	2015-01-13 00:25:32.212907	
1351247.9106000001	2015-01-13 00:25:33.233062	
1351259.0837000001	2015-01-13 00:25:34.253215	
1351270.2401999999	2015-01-13 00:25:35.273370	
1351281.3799000001	2015-01-13 00:25:36.293523	
1351292.5027999999	2015-01-13 00:25:37.313676	
1351303.6089000001	2015-01-13 00:25:38.333831	
1351314.6982	2015-01-13 00:25:39.353983	
1351325.7705999999	2015-01-13 00:25:40.374138	
1351336.8259999999	2015-01-13 00:25:41.394291	
1351347.8646	2015-01-13 00:25:42.414446	
1351358.8859999999	2015-01-13 00:25:43.434599	
1351369.8905	2015-01-13 00:25:44.454754	
1351380.8777999999	2015-01-13 00:25:45.474907	
1351391.848	2015-01-13 00:25:46.495059	
1351402.8011	2015-01-13 00:25:47.515213	
1351410.4683999999	2015-01-13 00:25:48.230293	
1351421.3921000001	2015-01-13 00:25:49.250447	
1351432.2986000001	2015-01-13 00:25:50.270600	
1351443.1878	2015-01-13 00:25:51.290755	
1351454.0596	2015-01-13 00:25:52.310909	
1351516.7153	2015-01-13 00:25:58.222455	
1351527.4682	2015-01-13 00:25:59.242612	
1351538.2032999999	2015-01-13 00:26:00.262765	
1351548.9208	2015-01-13 00:26:01.282920	
1351559.6205	2015-01-13 00:26:02.303072	
1351570.3025	2015-01-13 00:26:03.323227	
1351580.9665999999	2015-01-13 00:26:04.343379	
1351591.6128	2015-01-13 00:26:05.363534	
1351602.2412	2015-01-13 00:26:06.383688	
1351612.8515999999	2015-01-13 00:26:07.403841	
1351623.4441	2015-01-13 00:26:08.423996	
1351634.0185	2015-01-13 00:26:09.444149	
1351644.5748999999	2015-01-13 00:26:10.464302	
1351655.1132	2015-01-13 00:26:11.484456	
1351834.091	2015-01-13 00:26:29.089879	
1351844.2923999999	2015-01-13 00:26:30.110034	
1351854.4750000001	2015-01-13 00:26:31.130187	
1351864.6387	2015-01-13 00:26:32.150342	
1351874.7834999999	2015-01-13 00:26:33.170494	
1351884.9094	2015-01-13 00:26:34.190649	
1351895.0163	2015-01-13 00:26:35.210802	
1351905.1043	2015-01-13 00:26:36.230956	
1351915.1732000001	2015-01-13 00:26:37.251109	
1351925.223	2015-01-13 00:26:38.271264	
1351935.2537	2015-01-13 00:26:39.291417	
1351945.2653000001	2015-01-13 00:26:40.311570	
1351955.2577	2015-01-13 00:26:41.331725	
1351965.2309000001	2015-01-13 00:26:42.351878	
1351975.1847999999	2015-01-13 00:26:43.372031	
1351985.1194	2015-01-13 00:26:44.392186	
1351995.0347	2015-01-13 00:26:45.412340	
1352004.9306999999	2015-01-13 00:26:46.432493	
1352014.8071999999	2015-01-13 00:26:47.452647	
1352024.6643000001	2015-01-13 00:26:48.472800	
1352034.5020000001	2015-01-13 00:26:49.492955	
1352044.3200999999	2015-01-13 00:26:50.513108	
1352054.1187	2015-01-13 00:26:51.533261	
1352063.8977000001	2015-01-13 00:26:52.553416	
1352103.2926	2015-01-13 00:26:56.684067	
1352112.9722	2015-01-13 00:26:57.704221	
1352122.6321	2015-01-13 00:26:58.724374	
1352132.2720999999	2015-01-13 00:26:59.744527	
1352141.8922999999	2015-01-13 00:27:00.764682	
1352151.4924999999	2015-01-13 00:27:01.784835	
1352161.0729	2015-01-13 00:27:02.804989	
1352170.6332	2015-01-13 00:27:03.825142	
1352180.1736000001	2015-01-13 00:27:04.845297	
1352248.0160999999	2015-01-13 00:27:12.162713	
1352257.3917	2015-01-13 00:27:13.182869	
1352266.747	2015-01-13 00:27:14.203021	
1352276.0819999999	2015-01-13 00:27:15.223176	
1352285.3966000001	2015-01-13 00:27:16.243328	
1352294.6908	2015-01-13 00:27:17.263483	
1352303.9645	2015-01-13 00:27:18.283636	
1352313.2178	2015-01-13 00:27:19.303790	
1352322.4505	2015-01-13 00:27:20.323945	
1352331.6627	2015-01-13 00:27:21.344097	
1352340.8543	2015-01-13 00:27:22.364252	
1352350.0253000001	2015-01-13 00:27:23.384405	
1352359.1756	2015-01-13 00:27:24.404558	
1352368.3052000001	2015-01-13 00:27:25.424712	
1352377.4142	2015-01-13 00:27:26.444867	
1352386.5024000001	2015-01-13 00:27:27.465020	
1352615.2561999999	2015-01-13 00:27:53.971042	
1352623.7723999999	2015-01-13 00:27:54.991196	
1352632.267	2015-01-13 00:27:56.011350	
1352640.7398999999	2015-01-13 00:27:57.031505	
1352649.1910000001	2015-01-13 00:27:58.051657	
1352718.9582	2015-01-13 00:28:06.576255	
1352727.2049	2015-01-13 00:28:07.596410	
1352735.4295999999	2015-01-13 00:28:08.616563	
1352743.6322000001	2015-01-13 00:28:09.636718	
1352751.8126999999	2015-01-13 00:28:10.656871	
1352759.9712	2015-01-13 00:28:11.677025	
1352768.1074999999	2015-01-13 00:28:12.697178	
1352776.2216	2015-01-13 00:28:13.717333	
1352784.3136	2015-01-13 00:28:14.737486	
1352792.3833000001	2015-01-13 00:28:15.757639	
1352800.4308	2015-01-13 00:28:16.777793	
1352808.456	2015-01-13 00:28:17.797948	
1352816.4589	2015-01-13 00:28:18.818100	
1352824.4395000001	2015-01-13 00:28:19.838255	
1352832.3977000001	2015-01-13 00:28:20.858408	
1352885.7993999999	2015-01-13 00:28:27.779909	
1352937.1170000001	2015-01-13 00:28:34.561988	
1352944.7493	2015-01-13 00:28:35.582141	
1352952.3587	2015-01-13 00:28:36.602295	
1352959.9454000001	2015-01-13 00:28:37.622450	
1352998.2953999999	2015-01-13 00:28:42.827176	
1353002.3585000001	2015-01-13 00:28:43.383401	
1353041.8633000001	2015-01-13 00:28:48.841224	
1353049.1740000001	2015-01-13 00:28:49.861377	
1353056.4615	2015-01-13 00:28:50.881531	
1353063.7257999999	2015-01-13 00:28:51.901684	
1353070.9668999999	2015-01-13 00:28:52.921839	
1353078.1847000001	2015-01-13 00:28:53.941992	
1353085.3792999999	2015-01-13 00:28:54.962147	
1353092.5504999999	2015-01-13 00:28:55.982300	
1353099.6984999999	2015-01-13 00:28:57.002454	
1353162.1676	2015-01-13 00:29:06.064819	
1353166.1388999999	2015-01-13 00:29:06.650194	
